count,date,title,description,org_link,link
884,2024-08-13 09:56:00,"에리카앤메이학원 김기숙 원장 “‘미래둥이’들의 메타인지 역량 강화, 독립...",프로그래밍 언어가 아닌 인간의 자연어로 소통이 가능한 생성형 AI(<b>인공지능</b>)가 대중화되면서 사람만의 사고 능력인 메타인지의 중요성이 대두되고 있다. 빌게이츠는 AI의 한계를 넘어서 신뢰성과 정확성을 높이기... ,http://edu.donga.com/?p=article&ps=view&at_no=20240813095528410934,http://edu.donga.com/?p=article&ps=view&at_no=20240813095528410934
885,2024-08-13 09:56:00,아산서 대통령배 아마추어 이스포츠대회 열려,"우선 게임 배경음악(OST) 오케스트라 '플래직' , 남자 아이돌그룹 '엔카이브'의 공연이 진행되고, <b>인공지능</b>(AI) 놀이터, 아케이드 게임, 코스프레 포토존, 과학 교육, 두뇌 게임, 만들기 체험 등 40여 개의 체험 부스를... ",https://daily.hankooki.com/news/articleView.html?idxno=1116354,https://daily.hankooki.com/news/articleView.html?idxno=1116354
886,2024-08-13 09:56:00,"넥스원소프트, 한국소비자원에 ‘AI 비정형 가명처리 솔루션’ 공급",▲넥스원소프트 AI기반 비정형 데이터 가명처리 솔루션 '이노버 디아이디'./사진=넥스원소프트 제  넥스원소프트가 한국소비자원의 ‘<b>지능</b>형 위해정보 통합처리 플랫폼 구축 사업’에 <b>인공지능</b>(AI) 기반의 비정형 데이터... ,https://www.socialvalue.kr/news/view/1065574305989832,https://www.socialvalue.kr/news/view/1065574305989832
887,2024-08-13 09:56:00,"코어라인소프트, AI 기반 폐색전증 진단 솔루션 '시판 전 허가' 획득",의료 <b>인공지능</b>(AI) 코어라인소프트는 최근 AI 솔루션 'AVIEW PE(에이뷰 피이)'에 대한 의료기기 제조인증(시판 전 허가)을 획득했다고 13일 밝혔다. AVIEW PE(PE)는 AI를 기반으로 폐색전증을 자동으로 검출하고 진단을 보조하는... ,https://www.newsway.co.kr/news/view?ud=2024081309520163810,https://www.newsway.co.kr/news/view?ud=2024081309520163810
888,2024-08-13 09:56:00,"GIST 학생들, 교통사고 AI분석 솔루션으로 창업 경진대회 '2회 연속' 수상",<b>인공지능</b>(AI)을 활용한 교통사고 리포트 자동제작 솔루션을 선보인 '어시스트' 팀은 '제1회 PSD(Pre Startup Dream) 창업경진대회'와 '2024년 창업중심대학 청년 창업아이템 챌린지(호남권)'에서 각각 우수상과 장려상을... ,http://www.newsworker.co.kr/news/articleView.html?idxno=343649,http://www.newsworker.co.kr/news/articleView.html?idxno=343649
889,2024-08-13 09:56:00,"이천시, AI ‘케어콜 서비스’로 취약계층 돌봄서비스 시행",이천시는 지난 8일부터초거대 <b>인공지능</b>을 기반으로 한 스마트 돌봄 서비스인 네이버 클로바 ‘케어콜’을 이용해 돌봄이 필요한 취약계층 100세대에게 ‘안심콜 서비스’를 시작했다. /이천시 제공이천시가 초거대... ,http://www.kyeongin.com/main/view.php?key=20240813021296992,http://www.kyeongin.com/main/view.php?key=20240813021296992
890,2024-08-13 09:56:00,"삼성전자, 트렉 바이시클과 '울트라 라이딩 챌린지' 진행","참여자들은 갤럭시 워치 울트라의 다양한 <b>인공지능</b>(AI) 운동 코칭 기능을 체험할 수 있다. 4분 정도 사이클링을 하면 운동 강도 지표인 'FTP'를 측정할 수 있으며, 사용자 심폐 능력을 분석해 최적화된 운동 강도를... ",http://www.hansbiz.co.kr/news/articleView.html?idxno=707452,http://www.hansbiz.co.kr/news/articleView.html?idxno=707452
891,2024-08-13 09:54:00,"충남교육청, 우즈베키스탄 학교에 전자기기 기증…현지 교원 대상 연수 실시",연수 프로그램은 충남교육청의 우수한 <b>인공지능</b> 교육 프로그램을 공유하는 데 중점을 두고 있다. 우즈베키스탄의 요청에 따라 △충남형 미래교육 통합플랫폼 ‘마주온'을 활용한 디지털 교육 △블록코딩과 텍스트코딩을... ,http://www.sisanews24.co.kr/14162,http://www.sisanews24.co.kr/14162
892,2024-08-13 09:54:00,"'챗GPT' 오픈AI 최고전략책임자, AI 미래 비전 강연",허브 센터장 등도 생성형 AI의 미래와 활용 등에 대해 발표합니다. 이번 '네트워킹 데이' 행사는 <b>인공지능</b> 분야 스타트업 개발자와 시민들이 모여 AI 미래 비전을 공유하고 개발자 간 소통을 지원하기 위해 마련됐습니다.,https://www.ytn.co.kr/_ln/0115_202408130954209592,https://n.news.naver.com/mnews/article/052/0002073522?sid=102
893,2024-08-13 09:54:00,"교육부, 수학교원 콘퍼런스 개최 … 디지털시대 수학 교육 논의","<b>인공지능</b>(AI) 등 디지털 기술을 접목한 교육 기술(에듀테크)을 활용한 수업 혁신 방안을 논의하는 강연과 토크콘서트, 수업 사례 나눔 등의 자리도 마련됐다. 행사는 이날 오전 11시부터 시작된다. 국내외 수학 및 산업... ",https://biz.newdaily.co.kr/site/data/html/2024/08/13/2024081300053.html,https://biz.newdaily.co.kr/site/data/html/2024/08/13/2024081300053.html
894,2024-08-13 09:53:00,"레인보우로보틱스, '대테러작전용 다족보행로봇' 육군 납품","또 육군의 다양한 요구 사항을 반영한 로봇 시스템 업그레이드와 <b>인공지능</b>(AI) 기능 강화 등을 통해 대량 양산 체계를 갖추고, 내년부터 본격 양산을 통해 로봇 확산에 나선다는 방침이다. 레인보우로보틱스 관계자는... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01886006638986992,https://n.news.naver.com/mnews/article/018/0005810179?sid=105
895,2024-08-13 09:52:00,"코스콤, '코리아 핀테크 위크 2024' 참가···금융업 AI 도입 방향 모색",코스콤이 이달 27일부터 3일간 동대문 디자인 플라자(DDP) 에서 진행되는 '코리아 핀테크 위크 2024' 행사에서 '금융업계 AI서비스 도입 전략'을 주제로 한 세미나 및 홍보관을 열고 <b>인공지능</b>(AI) 서비스 도입 및 발전... ,https://www.econovill.com/news/articleView.html?idxno=663635,https://www.econovill.com/news/articleView.html?idxno=663635
896,2024-08-13 09:52:00,[조간브리핑]소부장 국산화의 숨은 조력자 '기활법'···신사업 동아줄 될까...,기후재난서 지구 구하려 … '쌍둥이 지구' 만든 빅테크 &quot;100만곳이 넘는 지역에서 데이터를 실시간 수집해 <b>인공지능</b>(AI)을 활용해 1분 만에 10일 뒤 날씨를 예측한다. 하지만 종전 방식 대비 90% 이상 정확하다.&quot; AI가... ,http://www.hellodd.com/news/articleView.html?idxno=105067,http://www.hellodd.com/news/articleView.html?idxno=105067
897,2024-08-13 09:52:00,"BofA, '반도체 반등 최선호주' 엔비디아…&quot;4분기 반등 가능성&quot;",투자자들이 <b>인공지능</b>(AI)이 막대한 투자를 감당할 수 있는 수익을 낼 수 있을지를 우려하는 데 대해 &quot;그러한 우려가 타당하지만 그렇게 판단하기에는 너무 이르다&quot;고 지적했다. 이어 &quot;AI 지출은 공격적인 측면(새로운... ,https://www.yna.co.kr/view/AKR20240813040100009?input=1195m,https://n.news.naver.com/mnews/article/001/0014872033?sid=101
898,2024-08-13 09:52:00,"오픈AI 제이슨 권, 서울 AI 허브서 &quot;글로벌 AI 생태계 협력 강화&quot; 약속",오픈AI의 최고전략책임자(CSO) 제이슨 권이 13일 서초구에 위치한 서울 AI 허브에서 열린 '네트워킹 데이' 행사에서 강연을 통해 <b>인공지능</b>(AI) 기술의 발전과 향후 전망에 대해 논의했다. 서울시가 주관한 이번 행사는 AI... ,https://www.gokorea.kr/news/articleView.html?idxno=802591,https://www.gokorea.kr/news/articleView.html?idxno=802591
899,2024-08-13 09:52:00,"뉴욕증시, 인플레 지표·소비재 기업 실적 기다리며…혼조 출발","이날 <b>인공지능</b>(AI) 거물 엔비디아 주가가 전장 대비 5% 이상 뛰며 나스닥지수 상승을 견인하고 있다. 동종업계 AMD는 2%대, 수퍼마이크로컴퓨터는 8%대, 브로드컴은 1%대 각각 올랐다. 다만 퀄컴은 울프리서치가... ",http://www.fntoday.co.kr/news/articleView.html?idxno=330301,http://www.fntoday.co.kr/news/articleView.html?idxno=330301
900,2024-08-13 09:52:00,&quot;교통 예측 기술 개발&quot; 세종시 차세대 AI 융합 사업 나선다,세종시가 과학기술정보통신부 '차세대 <b>인공지능</b>(AI) 융합' 공모사업 선정에 따라 <b>인공지능</b> 기술을 통한 도시 교통 문제 해결에 나선다. 13일 시에 따르면 사업은 2024년부터 2027년까지 총사업비 68억2500만원을 모두 국비로... ,https://www.widedaily.com/news/articleView.html?idxno=242322,https://www.widedaily.com/news/articleView.html?idxno=242322
901,2024-08-13 09:52:00,"美 엔비디아 주가, 실적 발표 앞두고 장중 4% 상승",재판매 및 DB 금지] <b>인공지능</b>(AI) 선두 주자 엔비디아 주가가 실적 발표를 앞두고 12일(현지시간) 뉴욕 증시에서 약 4% 상승하고 있다. 뉴욕증권거래소에 따르면 미 동부 시간 이날 오전 11시 51분(서부 시간 오전 8시... ,http://www.fntoday.co.kr/news/articleView.html?idxno=330303,http://www.fntoday.co.kr/news/articleView.html?idxno=330303
902,2024-08-13 09:52:00,"'챗GPT' 오픈AI 제이슨 권 CSO, 서울 AI허브서 미래 비전 공유","서울시는 이날 오후 4시 <b>인공지능</b>(AI) 분야 기술창업 육성 전문기관인 서울 AI 허브에서 '네트워킹 데이' 행사를 연다. 이번 행사는 AI 스타트업 개발자와 시민 등이 AI 미래 비전을 공유하고, 개발자들 간의 소통을... ",http://www.fntoday.co.kr/news/articleView.html?idxno=330310,http://www.fntoday.co.kr/news/articleView.html?idxno=330310
903,2024-08-13 09:51:00,"유진투자증권, AI로 체질개선…모트에이아이와 맞손",유진투자증권이 모트에이아이와 증권업 AI(<b>인공지능</b>) 전환을 위한 업무협약(MOU)을 체결했다. 업무협약은 기존 증권업 시스템과 프로세스에 최적화된 AI 모델을 개발하기 위해 이뤄졌다. 양사는 증권업 분야에서의 AX(AI... ,http://news.mt.co.kr/mtview.php?no=2024081309402054795,https://n.news.naver.com/mnews/article/008/0005076305?sid=101
904,2024-08-13 09:51:00,"웅진씽크빅, 메타버스에 AI 접목 영어교육 서비스 출시",웅진씽크빅이 오는 10월 국내 유초등 교육업계 최초로 메타버스 콘텐츠에 생성형 <b>인공지능</b>(AI)을 더한 교육 서비스 '링고시티'를 선보인다고 13일 밝혔다. 링고시티는 재미있는 이야기를 따라 메타버스로 실제에 가깝게... ,https://www.yna.co.kr/view/AKR20240813043400030?input=1195m,https://n.news.naver.com/mnews/article/001/0014872023?sid=101
905,2024-08-13 09:51:00,중국 로보락에 도전장…삼성 이어 LG '올인원' 로봇청소기 출격,"또 라이다 센서와 RGB 카메라 등 센서를 결합해 최적의 경로를 찾아 맵핑하는 AI(<b>인공지능</b>) 자율주행 성능도 구현했다. 100종의 사물을 인식해 장애물을 피하고, 20mm의 문턱을 넘을 수 있다. LG전자는 이번 신제품을 구독... ",https://mydaily.co.kr/page/view/2024081309464284807,https://n.news.naver.com/mnews/article/117/0003860819?sid=103
906,2024-08-13 09:51:00,"LH, 미래기술 활용해 유지보수 서비스 고도화","한국토지주택공사(LH)는 메타버스, <b>인공지능</b>(AI) 등 미래기술을 활용해 임대주택 유지보수 서비스를 고도화해 나간다고 13일 밝혔다. 지난 1월 발표된 정부 국정과제인 '스마트 기술을 활용한 양질의 주거복지 실현'에 따라... ",http://www.inews24.com/view/1752420,https://n.news.naver.com/mnews/article/031/0000861493?sid=101
907,2024-08-13 09:51:00,'상상 속 로봇' 충남도서관에서 만난다,"충남도서관은 <b>인공지능</b> 로봇 '리쿠' 체험을 비롯해 다양한 로봇 15점을 전시하며, 로봇의 기원이라고 알려진 오토마타 만들기 프로그램도 오는 21일 1-3학년 초등생을 대상으로 진행할 예정이다. 전시는 운영 기간 내... ",https://www.daejonilbo.com/news/articleView.html?idxno=2149258,https://n.news.naver.com/mnews/article/656/0000101162?sid=102
908,2024-08-13 09:50:00,"유비온 원격평생교육원, 국내 최초 LMS 기반 AI 학습도구 '유비콕' 베타 서비...",아주경제=이건희 기자 topkeontop12@ajunews.com 유비온 원격평생교육원이 <b>인공지능</b>(AI) 학습지원도구 '유비콕'의 베타 서비스를 오픈했다고 13일 밝혔다. 유비온이 자체 개발한 '유비콕'은 생성형 <b>인공지능</b>과 연계해... ,https://www.ajunews.com/view/20240813092921197,https://www.ajunews.com/view/20240813092921197
909,2024-08-13 09:50:00,AI활용 청년 취‧창업 마포구 릴레이 특강 진행,"마포구는 청년과 경력단절 여성을 대상으로 <b>인공지능</b>(AI)에 대한 이해를 돕고, 이를 통한 취‧창업 기회를 확대하기 위해 전문가와 함께하는 릴레이 특강을 개최한다. 이번 특강은 오는 9월 4일부터 10일까지 총 4회에 걸쳐... ",http://www.inews24.com/view/1752432,https://n.news.naver.com/mnews/article/031/0000861492?sid=102
910,2024-08-13 09:50:00,"LH &quot;스마트 기술 활용, 임대주택 유지보수 서비스 혁신&quot;","한국토지주택공사(LH)는 메타버스, <b>인공지능</b>(AI) 등 미래기술을 활용해 임대주택 유지보수 서비스를 고도화해 나간다고 13일 밝혔다. 이는 해마다 늘어나는 임대주택 관리물량에 대응하고, 시설 노후화로 급증하는... ",https://www.widedaily.com/news/articleView.html?idxno=242321,https://www.widedaily.com/news/articleView.html?idxno=242321
911,2024-08-13 09:50:00,"휴런, 태국 마히돌대 시리라즈 병원과 AI 솔루션 '맞손'",뇌신경 질환 전문 의료 <b>인공지능</b>(AI) 기업 휴런은 태국 방콕에서 마히돌대학교 시리라즈 병원(Siriraj Hospital)과 연구 협약을 맺었다고 13일 밝혔다. 마히돌 대학교의 시리라즈 병원은 1889년 설립된 태국의 대표적인... ,https://www.newsis.com/view/NISX20240813_0002847872,https://n.news.naver.com/mnews/article/003/0012725361?sid=102
912,2024-08-13 09:50:00,"코어라인소프트, '폐색전증 진단보조 AI' 의료기기 허가",의료 <b>인공지능</b>(AI) 기업 코어라인소프트는 AI 솔루션 '에이뷰 피이(AVIEW PE)'에 대한 의료기기 제조인증(시판 전 허가)을 획득했다고 13일 밝혔다. 에이뷰 피이는 <b>인공지능</b>을 기반으로 폐색전증을 자동으로 검출하고 진단을... ,https://www.widedaily.com/news/articleView.html?idxno=242320,https://www.widedaily.com/news/articleView.html?idxno=242320
913,2024-08-13 09:50:00,[의료기기업계 소식] 8월 12일,"딥노이드는 진캐스트의 액체생검 데이터를 활용해 AI 진단 기술을 고도화하고, 진캐스트는 딥노이드의 멀티모달 <b>인공지능</b> 기술을 적용해 액체생검 기술의 정밀도를 높일 계획이다. 딥노이드 최우식 대표는... ",http://www.doctorstimes.com/news/articleView.html?idxno=228449,http://www.doctorstimes.com/news/articleView.html?idxno=228449
